Plugin ID,CVE,CVSS,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,Asset UUID,Vulnerability State,IP Address,FQDN,NetBios,OS,MAC Address,Plugin Family,CVSS Base Score,CVSS Temporal Score,CVSS Temporal Vector,CVSS Vector,CVSS3 Base Score,CVSS3 Temporal Score,CVSS3 Temporal Vector,CVSS3 Vector,System Type,Host Start,Host End,Vulnerability Priority Rating (VPR),First Found,Last Found,Host Scan Schedule ID,Host Scan ID,Indexed At,Last Authenticated Results Date,Last Unauthenticated Results Date,Tracked,Risk Factor,Severity,Original Severity,Modification,Plugin Family ID,Plugin Type,Plugin Version,Service,Plugin Modification Date,Plugin Publication Date,Checks for Malware,Exploit Available,Exploited by Malware,Exploited by Nessus,CANVAS,D2 Elliot,Metasploit,Core Exploits,ExploitHub,Default Account,Patch Available,In The News,Unsupported By Vendor,Last Fixed
"21156","","0.0","None","desktop-3gdcffv","tcp","0","Windows Compliance Checks","Compliance checks for Windows systems.","""35.14 (L1) Ensure 'Enable Private Network Firewall: Log Max File Size' is set to '16,384 KB or greater': [PASSED]""

Use this option to specify the size limit of the file in which Windows Firewall will write its log information.

The recommended state for this setting is: 16,384 KB or greater

If events are not recorded it may be difficult or impossible to determine the root cause of system problems or the unauthorized activities of malicious users.

Solution:
To establish the recommended configuration via configuration profiles, set the following Settings Catalog path to 16,384 KB or greater :

Firewall\Enable Private Network Firewall: Log Max File Size (KB)

Impact:

The log file size will be limited to the specified size, old events will be overwritten by newer ones when the limit is reached.

See Also:
https://workbench.cisecurity.org/benchmarks/16853

Reference:
800-53|AU-4, 800-53r5|AU-4, CSCv7|6.4, CSCv7|9.4, CSCv8|8.3, CSF|PR.DS-4, CSF|PR.PT-1, GDPR|32.1.b, HIPAA|164.306(a)(1), HIPAA|164.312(b), ITSG-33|AU-4, LEVEL|1A, NESA|T3.3.1, NESA|T3.6.2, QCSC-v1|8.2.1, QCSC-v1|13.2

Policy Value:
[16384..4294967295]

Actual Value:
32767","N/A","","","c3469202-d525-45bf-9b20-e06c90cceb2b","","130.74.104.170","desktop-3gdcffv.foundation.olemiss.edu","","","","Policy Compliance","0.0","0.0","","","0.0","0.0","","","","2024-07-04T09:09:35.757Z","2024-07-04T09:35:34.057Z","null","","","template-aeb93863-4fcd-3cdd-b5f5-5a39337e26c9982b7f5f56c46c29","86e85674-1b63-4726-8233-a128bc8bfce7","2024-07-04T09:36:37.336Z","2024-07-04T09:23:39Z","","true","None","null","null","","39","local","$Revision: 1.542 $","","2024-06-24T00:00:00Z","2007-11-21T00:00:00Z","false","false","false","false","false","false","false","false","false","false","false","false","false",""
"21156","","0.0","High","desktop-3gdcffv","tcp","0","Windows Compliance Checks","Compliance checks for Windows systems.","""5.24 (L1) Ensure 'System Audit I Psec Driver' is set to 'Success and Failure': [FAILED]""

This subcategory reports on the activities of the Internet Protocol security (IPsec) driver. Events for this subcategory include:

 - 4960: IPsec dropped an inbound packet that failed an integrity check. If this problem persists, it could indicate a network issue or that packets are being modified in transit to this computer. Verify that the packets sent from the remote computer are the same as those received by this computer. This error might also indicate interoperability problems with other IPsec implementations.
 - 4961: IPsec dropped an inbound packet that failed a replay check. If this problem persists, it could indicate a replay attack against this computer.
 - 4962: IPsec dropped an inbound packet that failed a replay check. The inbound packet had too low a sequence number to ensure it was not a replay.
 - 4963: IPsec dropped an inbound clear text packet that should have been secured. This is usually due to the remote computer changing its IPsec policy without informing this computer. This could also be a spoofing attack attempt.
 - 4965: IPsec received a packet from a remote computer with an incorrect Security Parameter Index (SPI). This is usually caused by malfunctioning hardware that is corrupting packets. If these errors persist, verify that the packets sent from the remote computer are the same as those received by this computer. This error may also indicate interoperability problems with other IPsec implementations. In that case, if connectivity is not impeded, then these events can be ignored.
 - 5478: IPsec Services has started successfully.
 - 5479: IPsec Services has been shut down successfully. The shutdown of IPsec Services can put the computer at greater risk of network attack or expose the computer to potential security risks.
 - 5480: IPsec Services failed to get the complete list of network interfaces on the computer. This poses a potential security risk because some of the network interfaces may not get the protection provided by the applied IPsec filters. Use the IP Security Monitor snap-in to diagnose the problem.
 - 5483: IPsec Services failed to initialize RPC server. IPsec Services could not be started.
 - 5484: IPsec Services has experienced a critical failure and has been shut down. The shutdown of IPsec Services can put the computer at greater risk of network attack or expose the computer to potential security risks.
 - 5485: IPsec Services failed to process some IPsec filters on a plug-and-play event for network interfaces. This poses a potential security risk because some of the network interfaces may not get the protection provided by the applied IPsec filters. Use the IP Security Monitor snap-in to diagnose the problem.

The recommended state for this setting is: Success and Failure

Auditing these events may be useful when investigating a security incident.

Solution:
To establish the recommended configuration via configuration profiles, set the following Settings Catalog path to Success and Failure

Auditing\System Audit I Psec Driver

Impact:

If no audit settings are configured, or if audit settings are too lax on the computers in your organization, security incidents might not be detected or not enough evidence will be available for network forensic analysis after security incidents occur. However, if audit settings are too severe, critically important entries in the Security log may be obscured by all of the meaningless entries and computer performance and the available amount of data storage may be seriously affected. Companies that operate in certain regulated industries may have legal obligations to log certain events or activities.

See Also:
https://workbench.cisecurity.org/benchmarks/16853

Reference:
800-171|3.3.1, 800-171|3.3.2, 800-171|3.3.6, 800-53|AU-3, 800-53|AU-3(1), 800-53|AU-7, 800-53|AU-12, 800-53r5|AU-3, 800-53r5|AU-3(1), 800-53r5|AU-7, 800-53r5|AU-12, CN-L3|7.1.2.3(a), CN-L3|7.1.2.3(b), CN-L3|7.1.2.3(c), CN-L3|7.1.3.3(a), CN-L3|7.1.3.3(b), CN-L3|8.1.4.3(b), CSCv7|6.3, CSCv8|8.5, CSF|DE.CM-1, CSF|DE.CM-3, CSF|DE.CM-7, CSF|PR.PT-1, CSF|RS.AN-3, GDPR|32.1.b, HIPAA|164.306(a)(1), HIPAA|164.312(b), ITSG-33|AU-3, ITSG-33|AU-3(1), ITSG-33|AU-7, ITSG-33|AU-12, LEVEL|1A, NESA|T3.6.2, NIAv2|AM34a, NIAv2|AM34b, NIAv2|AM34c, NIAv2|AM34d, NIAv2|AM34e, NIAv2|AM34f, NIAv2|AM34g, PCI-DSSv3.2.1|10.1, PCI-DSSv3.2.1|10.3, PCI-DSSv3.2.1|10.3.1, PCI-DSSv3.2.1|10.3.2, PCI-DSSv3.2.1|10.3.3, PCI-DSSv3.2.1|10.3.4, PCI-DSSv3.2.1|10.3.5, PCI-DSSv3.2.1|10.3.6, PCI-DSSv4.0|10.2.2, QCSC-v1|3.2, QCSC-v1|6.2, QCSC-v1|8.2.1, QCSC-v1|10.2.1, QCSC-v1|11.2, QCSC-v1|13.2, SWIFT-CSCv1|6.4

Policy Value:
'success, failure'

Actual Value:
'no auditing'","N/A","","","c3469202-d525-45bf-9b20-e06c90cceb2b","","130.74.104.170","desktop-3gdcffv.foundation.olemiss.edu","","","","Policy Compliance","0.0","0.0","","","0.0","0.0","","","","2024-07-04T09:09:35.757Z","2024-07-04T09:35:34.057Z","null","","","template-aeb93863-4fcd-3cdd-b5f5-5a39337e26c9982b7f5f56c46c29","86e85674-1b63-4726-8233-a128bc8bfce7","2024-07-04T09:36:37.336Z","2024-07-04T09:23:39Z","","true","None","null","null","","39","local","$Revision: 1.542 $","","2024-06-24T00:00:00Z","2007-11-21T00:00:00Z","false","false","false","false","false","false","false","false","false","false","false","false","false",""
"21156","","0.0","None","desktop-3gdcffv","tcp","0","Windows Compliance Checks","Compliance checks for Windows systems.","""3.5.10 (L1) Ensure 'MSS: (ScreenSaverGracePeriod) The time in seconds before the screen saver grace period expires (0 recommended)' is set to 'Enabled: 5 or fewer seconds': [PASSED]""

Windows includes a grace period between when the screen saver is launched and when the console is actually locked automatically when screen saver locking is enabled.

The recommended state for this setting is: Enabled: 5 or fewer seconds

The default grace period that is allowed for user movement before the screen saver lock takes effect is five seconds. If you leave the default grace period configuration, your computer is vulnerable to a potential attack from someone who could approach the console and attempt to log on to the computer before the lock takes effect. An entry to the registry can be made to adjust the length of the grace period.

Solution:
To establish the recommended configuration via configuration profiles, set the following Settings Catalog path to Enabled: 5 or fewer seconds

Administrative Templates\MSS (Legacy)\MSS: (ScreenSaverGracePeriod) The time in seconds before the screen saver grace period expires (0 recommended)

Impact:

Users will have to enter their passwords to resume their console sessions as soon as the grace period ends after screen saver activation.

See Also:
https://workbench.cisecurity.org/benchmarks/16853

Reference:
800-171|3.1.1, 800-171|3.1.10, 800-171|3.1.11, 800-53|AC-2(5), 800-53|AC-11, 800-53|AC-11(1), 800-53|AC-12, 800-53r5|AC-2(5), 800-53r5|AC-11, 800-53r5|AC-11(1), 800-53r5|AC-12, CN-L3|7.1.2.2(d), CN-L3|7.1.3.2(d), CN-L3|7.1.3.7(b), CN-L3|8.1.4.1(b), CSCv7|16.11, CSCv8|4.3, CSF|PR.AC-1, CSF|PR.AC-4, GDPR|32.1.b, HIPAA|164.306(a)(1), HIPAA|164.312(a)(1), HIPAA|164.312(a)(2)(iii), ISO/IEC-27001|A.9.2.1, ISO/IEC-27001|A.11.2.8, ITSG-33|AC-2(5), ITSG-33|AC-11, ITSG-33|AC-11(1), ITSG-33|AC-12, LEVEL|1A, NIAv2|AM23c, NIAv2|AM23d, NIAv2|AM28, NIAv2|NS5j, NIAv2|NS49, NIAv2|SS14e, PCI-DSSv3.2.1|8.1.8, PCI-DSSv4.0|8.2.8, QCSC-v1|5.2.2, QCSC-v1|8.2.1, QCSC-v1|13.2, QCSC-v1|15.2, TBA-FIISB|36.2.1, TBA-FIISB|37.1.4

Policy Value:
[0..5]

Actual Value:
5","N/A","","","c3469202-d525-45bf-9b20-e06c90cceb2b","","130.74.104.170","desktop-3gdcffv.foundation.olemiss.edu","","","","Policy Compliance","0.0","0.0","","","0.0","0.0","","","","2024-07-04T09:09:35.757Z","2024-07-04T09:35:34.057Z","null","","","template-aeb93863-4fcd-3cdd-b5f5-5a39337e26c9982b7f5f56c46c29","86e85674-1b63-4726-8233-a128bc8bfce7","2024-07-04T09:36:37.337Z","2024-07-04T09:23:39Z","","true","None","null","null","","39","local","$Revision: 1.542 $","","2024-06-24T00:00:00Z","2007-11-21T00:00:00Z","false","false","false","false","false","false","false","false","false","false","false","false","false",""
"21156","","0.0","None","desktop-3gdcffv","tcp","0","Windows Compliance Checks","Compliance checks for Windows systems.","""3.10.20.1.10 (L2) Ensure 'Turn off the 'Publish to Web' task for files and folders' is set to 'Enabled': [PASSED]""

This policy setting specifies whether the tasks Publish this file to the Web, Publish this folder to the Web, and Publish the selected items to the Web are available from File and Folder Tasks in Windows folders. The Web Publishing wizard is used to download a list of providers and allow users to publish content to the Web.

The recommended state for this setting is: Enabled

Users may publish confidential or sensitive information to a public service outside of the control of the organization.

Solution:
To establish the recommended configuration via configuration profiles, set the following Settings Catalog path to Enabled

Administrative Templates\System\Internet Communication Management\Internet Communication settings\Turn off the 'Publish to Web' task for files and folders

Impact:

The 'Publish to Web' task is removed from File and Folder tasks in Windows folders.

See Also:
https://workbench.cisecurity.org/benchmarks/16853

Reference:
800-171|3.4.2, 800-171|3.4.6, 800-171|3.4.7, 800-53|CM-6, 800-53|CM-7, 800-53r5|CM-6, 800-53r5|CM-7, CSCv7|9.2, CSCv8|4.8, CSF|PR.IP-1, CSF|PR.PT-3, GDPR|32.1.b, HIPAA|164.306(a)(1), ITSG-33|CM-6, ITSG-33|CM-7, LEVEL|2A, NIAv2|SS15a, PCI-DSSv3.2.1|2.2.2, SWIFT-CSCv1|2.3

Policy Value:
1

Actual Value:
1","N/A","","","c3469202-d525-45bf-9b20-e06c90cceb2b","","130.74.104.170","desktop-3gdcffv.foundation.olemiss.edu","","","","Policy Compliance","0.0","0.0","","","0.0","0.0","","","","2024-07-04T09:09:35.757Z","2024-07-04T09:35:34.057Z","null","","","template-aeb93863-4fcd-3cdd-b5f5-5a39337e26c9982b7f5f56c46c29","86e85674-1b63-4726-8233-a128bc8bfce7","2024-07-04T09:36:37.337Z","2024-07-04T09:23:39Z","","true","None","null","null","","39","local","$Revision: 1.542 $","","2024-06-24T00:00:00Z","2007-11-21T00:00:00Z","false","false","false","false","false","false","false","false","false","false","false","false","false",""
"21156","","0.0","None","desktop-3gdcffv","tcp","0","Windows Compliance Checks","Compliance checks for Windows systems.","""3.10.28.5.1 (L1) Ensure 'Allow network connectivity during connected-standby (on battery)' is set to 'Disabled': [PASSED]""

This policy setting allows you to control the network connectivity state in standby on modern standby-capable systems.

The recommended state for this setting is: Disabled

Disabling this setting ensures that the computer will not be accessible to attackers over a WLAN network while left unattended, on battery and in a sleep state.

Solution:
To establish the recommended configuration via configuration profiles, set the following Settings Catalog path to Disabled

Administrative Templates\System\Power Management\Sleep Settings\Allow network connectivity during connected-standby (on battery)

Impact:

Network connectivity in standby (while on battery) is not guaranteed. This connectivity restriction currently only applies to WLAN networks only, but is subject to change (according to Microsoft).

See Also:
https://workbench.cisecurity.org/benchmarks/16853

Reference:
800-171|3.14.6, 800-171|3.14.7, 800-53|SI-4, 800-53r5|SI-4, CN-L3|7.1.3.5(a), CN-L3|8.1.10.5(b), CN-L3|8.1.10.6(f), CSCv7|9.2, CSF|DE.AE-1, CSF|DE.AE-2, CSF|DE.AE-3, CSF|DE.AE-4, CSF|DE.CM-1, CSF|DE.CM-5, CSF|DE.CM-6, CSF|DE.CM-7, CSF|DE.DP-2, CSF|DE.DP-3, CSF|DE.DP-4, CSF|DE.DP-5, CSF|ID.RA-1, CSF|PR.DS-5, CSF|PR.IP-8, CSF|RS.AN-1, CSF|RS.CO-3, GDPR|32.1.b, HIPAA|164.306(a)(1), HIPAA|164.312(b), ITSG-33|SI-4, LEVEL|1A, NESA|M1.2.2, QCSC-v1|3.2, QCSC-v1|5.2.1, QCSC-v1|5.2.2, QCSC-v1|5.2.3, QCSC-v1|6.2, QCSC-v1|8.2.1, QCSC-v1|10.2.1, QCSC-v1|11.2

Policy Value:
0

Actual Value:
0","N/A","","","c3469202-d525-45bf-9b20-e06c90cceb2b","","130.74.104.170","desktop-3gdcffv.foundation.olemiss.edu","","","","Policy Compliance","0.0","0.0","","","0.0","0.0","","","","2024-07-04T09:09:35.757Z","2024-07-04T09:35:34.057Z","null","","","template-aeb93863-4fcd-3cdd-b5f5-5a39337e26c9982b7f5f56c46c29","86e85674-1b63-4726-8233-a128bc8bfce7","2024-07-04T09:36:37.337Z","2024-07-04T09:23:39Z","","true","None","null","null","","39","local","$Revision: 1.542 $","","2024-06-24T00:00:00Z","2007-11-21T00:00:00Z","false","false","false","false","false","false","false","false","false","false","false","false","false",""
"21156","","0.0","High","desktop-3gdcffv","tcp","0","Windows Compliance Checks","Compliance checks for Windows systems.","""3.11.7.2.12 (BL) Ensure 'Require additional authentication at startup: Configure TPM startup key and PIN:' is set to 'Enabled: Do not allow startup key and PIN with TPM': [FAILED]""

This policy setting allows you to configure whether BitLocker requires additional authentication each time the computer starts. This policy setting is applied when you turn on BitLocker.

Note: Only one of the additional authentication options can be

required

at startup, otherwise a policy error occurs.

On a computer with a compatible TPM, four types of authentication methods can be used at startup to provide added protection for encrypted data. When the computer starts, it can use only the TPM for authentication, or it can also require insertion of a USB flash drive containing a startup key, the entry of a 4-digit to 20-digit personal identification number (PIN), or both.

Note #2: If you want to require the use of a startup PIN and a USB flash drive, you must configure BitLocker settings using the command-line tool manage-bde instead of the BitLocker Drive Encryption setup wizard.

The recommended state for this setting is: Enabled: Do not allow startup key and PIN with TPM

TPM without use of a PIN will only validate early boot components and does not require a user to enter any additional authentication information. If a computer is lost or stolen in this configuration, BitLocker will not provide any additional measure of protection beyond what is provided by native Windows authentication unless the early boot components are tampered with or the encrypted drive is removed from the machine.

Solution:
To establish the recommended configuration via configuration profiles, set the following Settings Catalog path to Enabled: Do not allow startup key and PIN with TPM

Administrative Templates\Windows Components\BitLocker Drive Encryption\Operating System Drives\Require additional authentication at startup: Configure TPM startup key and PIN:

Impact:

A TPM, PIN

and

startup key will not be a permitted combination for BitLocker authentication. A PIN requires physical presence to restart the computer. This functionality is not compatible with Wake on LAN solutions.

See Also:
https://workbench.cisecurity.org/benchmarks/16853

Reference:
800-171|3.1.19, 800-53|AC-19(5), 800-53r5|AC-19(5), CSCv7|13.6, CSF|PR.AC-3, GDPR|32.1.b, HIPAA|164.306(a)(1), ISO/IEC-27001|A.6.2.1, ITSG-33|AC-19, LEVEL|BLA, NIAv2|OS5, QCSC-v1|3.2, QCSC-v1|5.2.2, QCSC-v1|13.2

Policy Value:
0

Actual Value:
NULL","N/A","","","c3469202-d525-45bf-9b20-e06c90cceb2b","","130.74.104.170","desktop-3gdcffv.foundation.olemiss.edu","","","","Policy Compliance","0.0","0.0","","","0.0","0.0","","","","2024-07-04T09:09:35.757Z","2024-07-04T09:35:34.057Z","null","","","template-aeb93863-4fcd-3cdd-b5f5-5a39337e26c9982b7f5f56c46c29","86e85674-1b63-4726-8233-a128bc8bfce7","2024-07-04T09:36:37.337Z","2024-07-04T09:23:39Z","","true","None","null","null","","39","local","$Revision: 1.542 $","","2024-06-24T00:00:00Z","2007-11-21T00:00:00Z","false","false","false","false","false","false","false","false","false","false","false","false","false",""
"21156","","0.0","None","desktop-3gdcffv","tcp","0","Windows Compliance Checks","Compliance checks for Windows systems.","""35.13 (L1) Ensure 'Enable Private Network Firewall: Log File Path' is set to '%SystemRoot%\System32\logfiles\firewall\privatefw.log': [PASSED]""

Use this option to specify the path and name of the file in which Windows Firewall will write its log information.

The recommended state for this setting is: %SystemRoot%\System32\logfiles\firewall\privatefw.log

If Windows Firewall events are not recorded it may be difficult or impossible for Administrators to analyze system issues or unauthorized activities of malicious users.

Microsoft stores all firewall events as one file on the system ( pfirewall.log ). To improve logging, separate each firewall profile (domain, private, public) into its own distinct log file ( domainfw.log privatefw.log publicfw.log ) for better organization and identification of specific issues within each profile.

Solution:
To establish the recommended configuration via configuration profiles, set the following Settings Catalog path to %SystemRoot%\System32\logfiles\firewall\privatefw.log :

Firewall\Enable Private Network Firewall: Log File Path

Impact:

The log file will be stored in the specified file.

See Also:
https://workbench.cisecurity.org/benchmarks/16853

Reference:
800-171|3.3.1, 800-171|3.3.2, 800-171|3.3.6, 800-53|AU-2, 800-53|AU-7, 800-53|AU-12, 800-53r5|AU-2, 800-53r5|AU-7, 800-53r5|AU-12, CN-L3|7.1.2.3(c), CN-L3|8.1.4.3(a), CSCv7|6.3, CSCv7|9.4, CSCv8|8.2, CSF|DE.CM-1, CSF|DE.CM-3, CSF|DE.CM-7, CSF|PR.PT-1, CSF|RS.AN-3, GDPR|32.1.b, HIPAA|164.306(a)(1), HIPAA|164.312(b), ITSG-33|AU-2, ITSG-33|AU-7, ITSG-33|AU-12, LEVEL|1A, NESA|M1.2.2, NESA|M5.5.1, NIAv2|AM7, NIAv2|AM11a, NIAv2|AM11b, NIAv2|AM11c, NIAv2|AM11d, NIAv2|AM11e, NIAv2|SS30, NIAv2|VL8, PCI-DSSv3.2.1|10.1, QCSC-v1|3.2, QCSC-v1|6.2, QCSC-v1|8.2.1, QCSC-v1|10.2.1, QCSC-v1|11.2, QCSC-v1|13.2, SWIFT-CSCv1|6.4

Policy Value:
'%SystemRoot%\System32\logfiles\firewall\privatefw.log'

Actual Value:
'%SystemRoot%\System32\logfiles\firewall\Privatefw.log'","N/A","","","c3469202-d525-45bf-9b20-e06c90cceb2b","","130.74.104.170","desktop-3gdcffv.foundation.olemiss.edu","","","","Policy Compliance","0.0","0.0","","","0.0","0.0","","","","2024-07-04T09:09:35.757Z","2024-07-04T09:35:34.057Z","null","","","template-aeb93863-4fcd-3cdd-b5f5-5a39337e26c9982b7f5f56c46c29","86e85674-1b63-4726-8233-a128bc8bfce7","2024-07-04T09:36:37.338Z","2024-07-04T09:23:39Z","","true","None","null","null","","39","local","$Revision: 1.542 $","","2024-06-24T00:00:00Z","2007-11-21T00:00:00Z","false","false","false","false","false","false","false","false","false","false","false","false","false",""
"21156","","0.0","None","desktop-3gdcffv","tcp","0","Windows Compliance Checks","Compliance checks for Windows systems.","""69.13 (L1) Ensure 'OpenSSH SSH Server (sshd)' is set to 'Disabled' or 'Not Installed': [PASSED]""

SSH protocol based service to provide secure encrypted communications between two untrusted hosts over an insecure network.

The recommended state for this setting is: Disabled or Not Installed

Note: This service is not installed by default. It is supplied with Windows, but it is installed by enabling an optional Windows feature (

OpenSSH Server

).

Hosting an SSH server from a workstation is an increased security risk, as the attack surface of that workstation is then greatly increased.

Note: This security concern applies to

any

SSH server application installed on a workstation, not just the one supplied with Windows.

Solution:
Remediation of this service is currently not possible through Settings Catalog or a custom profile OMA-URI. Instead, it can be scripted and deployed through the Intune Scripts or Remediations blade or by other means.

To establish the recommended configuration via PowerShell, run the following cmdlet:

Set-Service -Name sshd -StartupType Disabled

Impact:

The workstation will not be permitted to be a SSH host server.

See Also:
https://workbench.cisecurity.org/benchmarks/16853

Reference:
800-171|3.4.2, 800-171|3.4.6, 800-171|3.4.7, 800-53|CM-6, 800-53|CM-7, 800-53r5|CM-6, 800-53r5|CM-7, CSCv7|9.2, CSCv8|4.8, CSF|PR.IP-1, CSF|PR.PT-3, GDPR|32.1.b, HIPAA|164.306(a)(1), ITSG-33|CM-6, ITSG-33|CM-7, LEVEL|1A, NIAv2|SS15a, PCI-DSSv3.2.1|2.2.2, SWIFT-CSCv1|2.3

Policy Value:
4

Actual Value:
NULL","N/A","","","c3469202-d525-45bf-9b20-e06c90cceb2b","","130.74.104.170","desktop-3gdcffv.foundation.olemiss.edu","","","","Policy Compliance","0.0","0.0","","","0.0","0.0","","","","2024-07-04T09:09:35.757Z","2024-07-04T09:35:34.057Z","null","","","template-aeb93863-4fcd-3cdd-b5f5-5a39337e26c9982b7f5f56c46c29","86e85674-1b63-4726-8233-a128bc8bfce7","2024-07-04T09:36:37.338Z","2024-07-04T09:23:39Z","","true","None","null","null","","39","local","$Revision: 1.542 $","","2024-06-24T00:00:00Z","2007-11-21T00:00:00Z","false","false","false","false","false","false","false","false","false","false","false","false","false",""
"21156","","0.0","High","desktop-3gdcffv","tcp","0","Windows Compliance Checks","Compliance checks for Windows systems.","""5.15 (L1) Ensure 'Audit User Account Management' is set to 'Success and Failure': [FAILED]""

This subcategory reports each event of user account management, such as when a user account is created, changed, or deleted; a user account is renamed, disabled, or enabled; or a password is set or changed. If you enable this Audit policy setting, administrators can track events to detect malicious, accidental, and authorized creation of user accounts. Events for this subcategory include:

 - 4720: A user account was created.
 - 4722: A user account was enabled.
 - 4723: An attempt was made to change an account's password.
 - 4724: An attempt was made to reset an account's password.
 - 4725: A user account was disabled.
 - 4726: A user account was deleted.
 - 4738: A user account was changed.
 - 4740: A user account was locked out.
 - 4765: SID History was added to an account.
 - 4766: An attempt to add SID History to an account failed.
 - 4767: A user account was unlocked.
 - 4780: The ACL was set on accounts which are members of administrators groups.
 - 4781: The name of an account was changed:
 - 4794: An attempt was made to set the Directory Services Restore Mode.
 - 5376: Credential Manager credentials were backed up.
 - 5377: Credential Manager credentials were restored from a backup.

The recommended state for this setting is: Success and Failure

Auditing these events may be useful when investigating a security incident.

Solution:
To establish the recommended configuration via configuration profiles, set the following Settings Catalog path to Success and Failure

Auditing\Audit User Account Management

Impact:

If no audit settings are configured, or if audit settings are too lax on the computers in your organization, security incidents might not be detected or not enough evidence will be available for network forensic analysis after security incidents occur. However, if audit settings are too severe, critically important entries in the Security log may be obscured by all of the meaningless entries and computer performance and the available amount of data storage may be seriously affected. Companies that operate in certain regulated industries may have legal obligations to log certain events or activities.

See Also:
https://workbench.cisecurity.org/benchmarks/16853

Reference:
800-171|3.3.1, 800-171|3.3.2, 800-171|3.3.6, 800-53|AU-3, 800-53|AU-3(1), 800-53|AU-7, 800-53|AU-12, 800-53r5|AU-3, 800-53r5|AU-3(1), 800-53r5|AU-7, 800-53r5|AU-12, CN-L3|7.1.2.3(a), CN-L3|7.1.2.3(b), CN-L3|7.1.2.3(c), CN-L3|7.1.3.3(a), CN-L3|7.1.3.3(b), CN-L3|8.1.4.3(b), CSCv7|6.3, CSCv8|8.5, CSF|DE.CM-1, CSF|DE.CM-3, CSF|DE.CM-7, CSF|PR.PT-1, CSF|RS.AN-3, GDPR|32.1.b, HIPAA|164.306(a)(1), HIPAA|164.312(b), ITSG-33|AU-3, ITSG-33|AU-3(1), ITSG-33|AU-7, ITSG-33|AU-12, LEVEL|1A, NESA|T3.6.2, NIAv2|AM34a, NIAv2|AM34b, NIAv2|AM34c, NIAv2|AM34d, NIAv2|AM34e, NIAv2|AM34f, NIAv2|AM34g, PCI-DSSv3.2.1|10.1, PCI-DSSv3.2.1|10.3, PCI-DSSv3.2.1|10.3.1, PCI-DSSv3.2.1|10.3.2, PCI-DSSv3.2.1|10.3.3, PCI-DSSv3.2.1|10.3.4, PCI-DSSv3.2.1|10.3.5, PCI-DSSv3.2.1|10.3.6, PCI-DSSv4.0|10.2.2, QCSC-v1|3.2, QCSC-v1|6.2, QCSC-v1|8.2.1, QCSC-v1|10.2.1, QCSC-v1|11.2, QCSC-v1|13.2, SWIFT-CSCv1|6.4

Policy Value:
'success, failure'

Actual Value:
'success'","N/A","","","c3469202-d525-45bf-9b20-e06c90cceb2b","","130.74.104.170","desktop-3gdcffv.foundation.olemiss.edu","","","","Policy Compliance","0.0","0.0","","","0.0","0.0","","","","2024-07-04T09:09:35.757Z","2024-07-04T09:35:34.057Z","null","","","template-aeb93863-4fcd-3cdd-b5f5-5a39337e26c9982b7f5f56c46c29","86e85674-1b63-4726-8233-a128bc8bfce7","2024-07-04T09:36:37.338Z","2024-07-04T09:23:39Z","","true","None","null","null","","39","local","$Revision: 1.542 $","","2024-06-24T00:00:00Z","2007-11-21T00:00:00Z","false","false","false","false","false","false","false","false","false","false","false","false","false",""
"21156","","0.0","None","desktop-3gdcffv","tcp","0","Windows Compliance Checks","Compliance checks for Windows systems.","""58.3 (L2) Ensure 'Disable Advertising ID' is set to 'Enabled': [PASSED]""

This policy setting turns off the advertising ID, preventing apps from using the ID for experiences across apps.

The recommended state for this setting is: Enabled

Tracking user activity for advertising purposes, even anonymously, may be a privacy concern. In an enterprise managed environment, applications should not need or require tracking for targeted advertising.

Solution:
To establish the recommended configuration via configuration profiles, set the following Settings Catalog path to Enabled :

Privacy\Disable Advertising ID

Impact:

The advertising ID is turned off. Apps can't use the ID for experiences across apps.

See Also:
https://workbench.cisecurity.org/benchmarks/16853

Reference:
800-171|3.4.2, 800-171|3.4.6, 800-171|3.4.7, 800-53|CM-6, 800-53|CM-7, 800-53r5|CM-6, 800-53r5|CM-7, CSCv7|9.2, CSCv8|4.8, CSF|PR.IP-1, CSF|PR.PT-3, GDPR|32.1.b, HIPAA|164.306(a)(1), ITSG-33|CM-6, ITSG-33|CM-7, LEVEL|2A, NIAv2|SS15a, PCI-DSSv3.2.1|2.2.2, SWIFT-CSCv1|2.3

Policy Value:
1

Actual Value:
1","N/A","","","c3469202-d525-45bf-9b20-e06c90cceb2b","","130.74.104.170","desktop-3gdcffv.foundation.olemiss.edu","","","","Policy Compliance","0.0","0.0","","","0.0","0.0","","","","2024-07-04T09:09:35.757Z","2024-07-04T09:35:34.057Z","null","","","template-aeb93863-4fcd-3cdd-b5f5-5a39337e26c9982b7f5f56c46c29","86e85674-1b63-4726-8233-a128bc8bfce7","2024-07-04T09:36:37.338Z","2024-07-04T09:23:39Z","","true","None","null","null","","39","local","$Revision: 1.542 $","","2024-06-24T00:00:00Z","2007-11-21T00:00:00Z","false","false","false","false","false","false","false","false","false","false","false","false","false",""
